index,age,workclass,education,marital-status,occupation,race,sex,native-country,salary
*,"[41, 60]",Federal-gov,High School,Divorced,Nontechnical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Never-married,Nontechnical,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Nontechnical,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Never-married,Other,Amer-Indian-Eskimo,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,Amer-Indian-Eskimo,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,Black,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,Black,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,Black,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Divorced,Other,Black,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,Black,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,Black,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Divorced,Other,Black,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,Black,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Never-married,Other,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Separated,Other,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Never-married,Other,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Separated,Other,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Never-married,Other,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Separated,Other,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,Black,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,Black,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,Black,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,Black,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Separated,Other,Black,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,Black,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,Black,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,Black,Male,United-States,>50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,Black,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,Black,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,Black,Male,United-States,>50K
*,"[21, 40]",Federal-gov,High School,Married-spouse-absent,Other,Black,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,Black,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,Black,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,Black,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,Black,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,Black,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,Black,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Never-married,Other,Black,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,Black,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,Black,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Never-married,Other,Black,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,Black,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,Black,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,Black,Male,United-States,>50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,Other,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Divorced,Other,Other,Male,United-States,<=50K
*,"[61, 80]",Federal-gov,High School,Widowed,Other,White,Female,Puerto-Rico,<=50K
*,"[61, 80]",Federal-gov,High School,Never-married,Other,White,Female,Puerto-Rico,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Female,United-States,>50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Female,United-States,>50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Female,United-States,>50K
*,"[21, 40]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Female,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Widowed,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Never-married,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Never-married,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Female,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Never-married,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Female,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Separated,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-spouse-absent,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Female,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Widowed,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Female,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Never-married,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Widowed,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[61, 80]",Federal-gov,High School,Widowed,Other,White,Female,United-States,<=50K
*,"[61, 80]",Federal-gov,High School,Widowed,Other,White,Female,United-States,<=50K
*,"[61, 80]",Federal-gov,High School,Divorced,Other,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Divorced,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,White,Male,United-States,>50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Other,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Never-married,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Never-married,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Never-married,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[61, 80]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[61, 80]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,"[61, 80]",Federal-gov,High School,Married-civ-spouse,Other,White,Male,United-States,>50K
*,"[61, 80]",Federal-gov,High School,Widowed,Other,White,Male,United-States,<=50K
*,"[61, 80]",Federal-gov,High School,Widowed,Other,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Technical,Black,Female,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Never-married,Technical,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,Black,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Technical,Black,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Separated,Technical,Black,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Technical,Black,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,Black,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Never-married,Technical,Black,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Technical,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Divorced,Technical,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Divorced,Technical,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Divorced,Technical,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Widowed,Technical,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Technical,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Technical,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Divorced,Technical,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Divorced,Technical,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Technical,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Never-married,Technical,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Separated,Technical,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Never-married,Technical,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Technical,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Divorced,Technical,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Technical,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Divorced,Technical,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Divorced,Technical,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[61, 80]",Federal-gov,High School,Divorced,Technical,White,Male,United-States,<=50K
*,"[61, 80]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,<=50K
*,"[61, 80]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,<=50K
*,"[61, 80]",Federal-gov,High School,Married-civ-spouse,Technical,White,Male,United-States,>50K
*,"[21, 40]",Federal-gov,Professional Education,Never-married,Nontechnical,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,Professional Education,Married-civ-spouse,Nontechnical,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,Professional Education,Married-civ-spouse,Nontechnical,White,Female,United-States,>50K
*,"[21, 40]",Federal-gov,Professional Education,Never-married,Nontechnical,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,Professional Education,Divorced,Nontechnical,White,Male,United-States,>50K
*,"[21, 40]",Federal-gov,Professional Education,Never-married,Nontechnical,White,Male,United-States,<=50K
