index,age,workclass,education,marital-status,occupation,race,sex,native-country,salary
*,*,Federal-gov,*,Married-civ-spouse,*,*,Male,*,>50K
*,*,Federal-gov,*,Married-civ-spouse,*,*,Male,*,>50K
*,*,Federal-gov,*,Never-married,*,*,Male,*,<=50K
*,*,Federal-gov,*,Never-married,*,*,Male,*,<=50K
*,*,Federal-gov,*,Married-civ-spouse,*,*,Male,*,<=50K
*,*,Federal-gov,*,Never-married,*,*,Male,*,<=50K
*,*,Federal-gov,*,Married-civ-spouse,*,*,Male,*,>50K
*,*,Federal-gov,*,Married-civ-spouse,*,*,Male,*,>50K
*,*,Federal-gov,*,Married-civ-spouse,*,*,Male,*,>50K
*,*,Federal-gov,*,Married-civ-spouse,*,*,Male,*,>50K
*,*,Federal-gov,*,Married-civ-spouse,*,*,Male,*,>50K
*,*,Federal-gov,*,Married-civ-spouse,*,*,Male,*,>50K
*,*,Federal-gov,*,Married-civ-spouse,*,*,Male,*,>50K
*,*,Federal-gov,*,Married-civ-spouse,*,*,Male,*,>50K
*,"[21, 40]",Federal-gov,Assoc-acdm,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,Assoc-acdm,Never-married,Adm-clerical,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Female,United-States,>50K
*,"[21, 40]",Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Female,United-States,>50K
*,"[41, 60]",Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
*,"[31, 35]",Federal-gov,Bachelors,Never-married,Adm-clerical,White,Male,United-States,<=50K
*,"[31, 35]",Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[31, 35]",Federal-gov,Bachelors,Widowed,Adm-clerical,White,Male,United-States,>50K
*,"[31, 35]",Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[36, 40]",Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[36, 40]",Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[36, 40]",Federal-gov,Bachelors,Never-married,Adm-clerical,White,Male,United-States,<=50K
*,"[36, 40]",Federal-gov,Bachelors,Never-married,Adm-clerical,White,Male,United-States,<=50K
*,"[36, 40]",Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[41, 45]",Federal-gov,Bachelors,Never-married,Adm-clerical,White,Male,United-States,>50K
*,"[41, 45]",Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
*,"[41, 45]",Federal-gov,Bachelors,Divorced,Adm-clerical,White,Male,United-States,<=50K
*,"[41, 45]",Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
*,"[41, 45]",Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[56, 60]",Federal-gov,Bachelors,Divorced,Adm-clerical,White,Male,United-States,<=50K
*,"[56, 60]",Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[56, 60]",Federal-gov,Bachelors,Never-married,Adm-clerical,White,Male,United-States,<=50K
*,"[56, 60]",Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[21, 40]",Federal-gov,Bachelors,Never-married,Exec-managerial,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,Bachelors,Never-married,Exec-managerial,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,Bachelors,Divorced,Exec-managerial,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,Bachelors,Never-married,Exec-managerial,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,United-States,>50K
*,"[41, 60]",Federal-gov,Bachelors,Married-spouse-absent,Exec-managerial,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,Bachelors,Never-married,Exec-managerial,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,Bachelors,Widowed,Exec-managerial,White,Female,United-States,>50K
*,"[41, 60]",Federal-gov,Bachelors,Never-married,Exec-managerial,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,Bachelors,Divorced,Exec-managerial,White,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,Bachelors,Married-spouse-absent,Exec-managerial,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[21, 40]",Federal-gov,Bachelors,Never-married,Exec-managerial,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,Bachelors,Never-married,Exec-managerial,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[31, 35]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[31, 35]",Federal-gov,Bachelors,Never-married,Exec-managerial,White,Male,United-States,<=50K
*,"[31, 35]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[31, 35]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
*,"[41, 45]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[41, 45]",Federal-gov,Bachelors,Never-married,Exec-managerial,White,Male,United-States,>50K
*,"[41, 45]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[41, 45]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[41, 45]",Federal-gov,Bachelors,Divorced,Exec-managerial,White,Male,United-States,>50K
*,"[41, 45]",Federal-gov,Bachelors,Never-married,Exec-managerial,White,Male,United-States,>50K
*,"[41, 45]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
*,"[41, 45]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[46, 50]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[46, 50]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[46, 50]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[46, 50]",Federal-gov,Bachelors,Married-spouse-absent,Exec-managerial,White,Male,United-States,>50K
*,"[46, 50]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[46, 50]",Federal-gov,Bachelors,Divorced,Exec-managerial,White,Male,United-States,>50K
*,"[46, 50]",Federal-gov,Bachelors,Divorced,Exec-managerial,White,Male,United-States,<=50K
*,"[46, 50]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[46, 50]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[46, 50]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
*,"[46, 50]",Federal-gov,Bachelors,Divorced,Exec-managerial,White,Male,United-States,>50K
*,"[46, 50]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[51, 55]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[51, 55]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[51, 55]",Federal-gov,Bachelors,Divorced,Exec-managerial,White,Male,United-States,<=50K
*,"[51, 55]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[51, 55]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[51, 55]",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,<=50K
*,"[36, 40]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,<=50K
*,"[36, 40]",Federal-gov,Bachelors,Divorced,Prof-specialty,White,Female,United-States,<=50K
*,"[36, 40]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,<=50K
*,"[36, 40]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,<=50K
*,47,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
*,47,Federal-gov,Bachelors,Divorced,Prof-specialty,White,Male,United-States,<=50K
*,47,Federal-gov,Bachelors,Divorced,Prof-specialty,White,Male,United-States,<=50K
*,47,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[21, 25]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,<=50K
*,"[21, 25]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,<=50K
*,"[21, 25]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,<=50K
*,"[21, 25]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,<=50K
*,"[26, 30]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,<=50K
*,"[26, 30]",Federal-gov,Bachelors,Married-AF-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[26, 30]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,<=50K
*,"[26, 30]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,>50K
*,"[26, 30]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[26, 30]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,<=50K
*,"[31, 35]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
*,"[31, 35]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[31, 35]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[31, 35]",Federal-gov,Bachelors,Separated,Prof-specialty,White,Male,United-States,<=50K
*,"[41, 45]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[41, 45]",Federal-gov,Bachelors,Divorced,Prof-specialty,White,Male,United-States,<=50K
*,"[41, 45]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[41, 45]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
*,"[41, 45]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
*,"[41, 45]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[46, 50]",Federal-gov,Bachelors,Divorced,Prof-specialty,White,Male,United-States,<=50K
*,"[46, 50]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[46, 50]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[46, 50]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[46, 50]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[46, 50]",Federal-gov,Bachelors,Divorced,Prof-specialty,White,Male,United-States,>50K
*,"[51, 55]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[51, 55]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[51, 55]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[51, 55]",Federal-gov,Bachelors,Divorced,Prof-specialty,White,Male,United-States,<=50K
*,"[51, 55]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[51, 55]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[56, 60]",Federal-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,<=50K
*,"[56, 60]",Federal-gov,Bachelors,Separated,Prof-specialty,White,Male,United-States,>50K
*,"[56, 60]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[56, 60]",Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[31, 35]",Federal-gov,Bachelors,Married-civ-spouse,Protective-serv,White,Male,United-States,<=50K
*,"[31, 35]",Federal-gov,Bachelors,Married-civ-spouse,Protective-serv,White,Male,United-States,>50K
*,"[31, 35]",Federal-gov,Bachelors,Married-civ-spouse,Protective-serv,White,Male,United-States,>50K
*,"[31, 35]",Federal-gov,Bachelors,Divorced,Protective-serv,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,Bachelors,Never-married,Tech-support,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,Bachelors,Married-civ-spouse,Tech-support,White,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,Bachelors,Divorced,Tech-support,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,Bachelors,Married-civ-spouse,Tech-support,White,Male,United-States,>50K
*,"[41, 60]",Federal-gov,Bachelors,Married-civ-spouse,Tech-support,White,Male,United-States,>50K
*,"[21, 40]",Federal-gov,HS-grad,Divorced,Adm-clerical,Black,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,HS-grad,Never-married,Adm-clerical,Black,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,HS-grad,Never-married,Adm-clerical,Black,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,HS-grad,Never-married,Adm-clerical,Black,Female,United-States,<=50K
*,"[36, 40]",Federal-gov,HS-grad,Divorced,Adm-clerical,Black,Female,United-States,<=50K
*,"[36, 40]",Federal-gov,HS-grad,Never-married,Adm-clerical,Black,Female,United-States,<=50K
*,"[36, 40]",Federal-gov,HS-grad,Never-married,Adm-clerical,Black,Female,United-States,<=50K
*,"[36, 40]",Federal-gov,HS-grad,Never-married,Adm-clerical,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,HS-grad,Divorced,Adm-clerical,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,HS-grad,Separated,Adm-clerical,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,HS-grad,Divorced,Adm-clerical,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,HS-grad,Divorced,Adm-clerical,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,HS-grad,Never-married,Adm-clerical,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,HS-grad,Never-married,Adm-clerical,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,HS-grad,Divorced,Adm-clerical,Black,Female,United-States,<=50K
*,"[41, 60]",Federal-gov,HS-grad,Separated,Adm-clerical,Black,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,>50K
*,"[21, 40]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,>50K
*,"[21, 40]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,HS-grad,Separated,Adm-clerical,Black,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,HS-grad,Never-married,Adm-clerical,Black,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,HS-grad,Never-married,Adm-clerical,Black,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,>50K
*,"[41, 60]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,>50K
*,"[41, 60]",Federal-gov,HS-grad,Divorced,Adm-clerical,Black,Male,United-States,<=50K
*,"[41, 60]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,>50K
*,"[41, 60]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,>50K
*,"[41, 60]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,>50K
*,"[21, 40]",Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
*,"[21, 40]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,"[31, 35]",Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
*,"[31, 35]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,"[31, 35]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,>50K
*,"[31, 35]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,>50K
*,"[36, 40]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,"[36, 40]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,<=50K
*,"[36, 40]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,"[36, 40]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,"[36, 40]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,>50K
*,"[36, 40]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,"[36, 40]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,>50K
*,"[36, 40]",Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
*,"[36, 40]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,"[41, 45]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,"[41, 45]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,"[41, 45]",Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
*,"[41, 45]",Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
*,"[41, 45]",Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
*,"[41, 45]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,>50K
*,"[46, 50]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,"[46, 50]",Federal-gov,HS-grad,Separated,Adm-clerical,White,Female,United-States,<=50K
*,"[46, 50]",Federal-gov,HS-grad,Married-spouse-absent,Adm-clerical,White,Female,United-States,<=50K
*,"[46, 50]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,>50K
*,"[46, 50]",Federal-gov,HS-grad,Widowed,Adm-clerical,White,Female,United-States,<=50K
*,"[46, 50]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,>50K
*,"[51, 55]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,"[51, 55]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,"[51, 55]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,"[51, 55]",Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
*,"[51, 55]",Federal-gov,HS-grad,Widowed,Adm-clerical,White,Female,United-States,<=50K
*,"[51, 55]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,"[51, 55]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,"[51, 55]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,>50K
*,38,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
*,38,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
*,38,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,>50K
*,38,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[21, 40]",Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[31, 35]",Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
*,"[31, 35]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
*,"[31, 35]",Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
*,"[31, 35]",Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
*,"[31, 35]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[36, 40]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[36, 40]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[36, 40]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
*,"[36, 40]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
*,"[36, 40]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
*,"[36, 40]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
*,"[41, 45]",Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
*,"[41, 45]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[41, 45]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Male,United-States,<=50K
*,"[41, 45]",Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
*,"[41, 45]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
*,"[41, 45]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[41, 45]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[41, 45]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[46, 50]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Male,United-States,<=50K
*,"[46, 50]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,"[46, 50]",Federal-gov,HS-grad,Divorced,Adm-clerical,White,Male,United-States,<=50K
*,"[46, 50]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
*,"[46, 50]",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
