index,age,workclass,education,marital-status,occupation,race,sex,native-country,salary
*,*,*,*,Married-civ-spouse,Nontechnical,Asian-Pac-Islander,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Asian-Pac-Islander,Male,*,<=50K
*,*,*,*,Divorced,Nontechnical,Asian-Pac-Islander,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Asian-Pac-Islander,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Asian-Pac-Islander,Male,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Asian-Pac-Islander,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Asian-Pac-Islander,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Asian-Pac-Islander,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Asian-Pac-Islander,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Female,*,>50K
*,*,*,*,Separated,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Separated,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,>50K
*,*,*,*,Divorced,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Widowed,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Married-spouse-absent,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Female,*,>50K
*,*,*,*,Separated,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Female,*,>50K
*,*,*,*,Divorced,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Female,*,>50K
*,*,*,*,Widowed,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Female,*,>50K
*,*,*,*,Widowed,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Female,*,>50K
*,*,*,*,Divorced,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Separated,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Separated,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Female,*,>50K
*,*,*,*,Divorced,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Female,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Divorced,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Separated,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Widowed,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,>50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Separated,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Divorced,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Separated,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Widowed,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,>50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Widowed,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Widowed,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Separated,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Married-spouse-absent,Nontechnical,Black,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,>50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Divorced,Nontechnical,Black,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Separated,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Divorced,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Never-married,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,<=50K
*,*,*,*,Married-civ-spouse,Nontechnical,Black,Male,*,>50K
*,*,*,*,Divorced,Nontechnical,Other,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Other,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Other,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Other,Female,*,<=50K
*,*,*,*,Never-married,Nontechnical,Other,Female,*,<=50K
