index,age,workclass,education,marital-status,occupation,race,sex,native-country,salary
1439,42,Federal-gov,HS-grad,Separated,Other-service,Black,Female,United-States,<=50K
3706,44,Federal-gov,HS-grad,Divorced,Adm-clerical,Black,Female,United-States,<=50K
6541,42,Federal-gov,HS-grad,Separated,Adm-clerical,Black,Female,United-States,<=50K
8822,47,Federal-gov,HS-grad,Divorced,Other-service,Black,Female,United-States,<=50K
12489,42,Federal-gov,HS-grad,Divorced,Adm-clerical,Black,Female,United-States,<=50K
15922,58,Federal-gov,HS-grad,Divorced,Adm-clerical,Black,Female,United-States,<=50K
16004,57,Federal-gov,HS-grad,Separated,Adm-clerical,Black,Female,United-States,<=50K
17247,52,Federal-gov,12th,Never-married,Other-service,Black,Female,United-States,<=50K
18913,49,Federal-gov,HS-grad,Divorced,Adm-clerical,Black,Female,United-States,<=50K
21367,50,Federal-gov,HS-grad,Never-married,Adm-clerical,Black,Female,United-States,<=50K
25212,60,Federal-gov,HS-grad,Never-married,Adm-clerical,Black,Female,United-States,<=50K
22,35,Federal-gov,9th,Married-civ-spouse,Farming-fishing,Black,Male,United-States,<=50K
92,32,Federal-gov,HS-grad,Never-married,Other-service,Black,Male,United-States,<=50K
1912,25,Federal-gov,HS-grad,Never-married,Adm-clerical,Black,Male,United-States,<=50K
6121,21,Federal-gov,12th,Never-married,Adm-clerical,Black,Male,United-States,<=50K
9132,31,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,<=50K
12530,33,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,<=50K
12629,30,Federal-gov,HS-grad,Separated,Adm-clerical,Black,Male,United-States,<=50K
12775,39,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,<=50K
20100,37,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,<=50K
24257,29,Federal-gov,HS-grad,Married-spouse-absent,Other-service,Black,Male,United-States,<=50K
1308,53,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,<=50K
1698,45,Federal-gov,HS-grad,Never-married,Transport-moving,Black,Male,United-States,<=50K
6602,42,Federal-gov,HS-grad,Divorced,Adm-clerical,Black,Male,United-States,<=50K
23827,52,Federal-gov,HS-grad,Never-married,Adm-clerical,Black,Male,United-States,<=50K
1345,70,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,<=50K
10515,62,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,<=50K
9946,26,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Other,Male,United-States,<=50K
29003,29,Federal-gov,HS-grad,Divorced,Adm-clerical,Other,Male,United-States,<=50K
3926,64,Federal-gov,7th-8th,Widowed,Other-service,White,Female,Puerto-Rico,<=50K
13009,61,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,Puerto-Rico,<=50K
4567,19,Federal-gov,12th,Never-married,Other-service,White,Female,United-States,<=50K
7162,20,Federal-gov,HS-grad,Never-married,Other-service,White,Female,United-States,<=50K
14225,20,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
1717,36,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
2534,24,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
2883,37,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
13004,40,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
13762,26,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
13940,36,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,<=50K
14021,25,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
14773,33,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
16629,36,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
25390,38,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
27077,39,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
27258,33,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
28366,24,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
1131,52,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
1152,52,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
1368,57,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
2356,54,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
3916,52,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
4522,46,Federal-gov,11th,Widowed,Adm-clerical,White,Female,United-States,<=50K
10281,41,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
12337,49,Federal-gov,HS-grad,Widowed,Adm-clerical,White,Female,United-States,<=50K
12868,42,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
13049,59,Federal-gov,10th,Divorced,Other-service,White,Female,United-States,<=50K
17195,54,Federal-gov,HS-grad,Widowed,Adm-clerical,White,Female,United-States,<=50K
17727,42,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
18635,47,Federal-gov,HS-grad,Separated,Adm-clerical,White,Female,United-States,<=50K
18957,47,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
23117,48,Federal-gov,HS-grad,Married-spouse-absent,Adm-clerical,White,Female,United-States,<=50K
24158,55,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
26272,44,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
27028,51,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
27431,42,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
28550,57,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
14965,62,Federal-gov,HS-grad,Widowed,Adm-clerical,White,Female,United-States,<=50K
23442,69,Federal-gov,11th,Widowed,Adm-clerical,White,Female,United-States,<=50K
24749,65,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
8597,20,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
26702,20,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
411,24,Federal-gov,HS-grad,Never-married,Armed-Forces,White,Male,United-States,<=50K
4433,36,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
6678,22,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
6713,27,Federal-gov,HS-grad,Married-civ-spouse,Other-service,White,Male,United-States,<=50K
7409,39,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
7800,35,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
8864,27,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Male,United-States,<=50K
9768,38,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
10079,39,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
10418,38,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
11536,38,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
13312,25,Federal-gov,HS-grad,Never-married,Transport-moving,White,Male,United-States,<=50K
13529,39,Federal-gov,HS-grad,Never-married,Armed-Forces,White,Male,United-States,<=50K
14361,35,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
16717,34,Federal-gov,12th,Married-civ-spouse,Armed-Forces,White,Male,United-States,<=50K
19152,40,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
19554,22,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
24964,21,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
25115,35,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
26339,32,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
29936,23,Federal-gov,HS-grad,Never-married,Armed-Forces,White,Male,United-States,<=50K
454,46,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Male,United-States,<=50K
1859,57,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
4001,43,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
4138,43,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
4383,41,Federal-gov,HS-grad,Married-civ-spouse,Other-service,White,Male,United-States,<=50K
4604,45,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
7673,53,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
8080,51,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
9074,52,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
9117,51,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
9721,48,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
16604,48,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Male,United-States,<=50K
19023,43,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Male,United-States,<=50K
20943,47,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
22127,54,Federal-gov,12th,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
22444,58,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
23115,52,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Male,United-States,<=50K
25378,50,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
25787,53,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
29342,41,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
2951,74,Federal-gov,HS-grad,Widowed,Other-service,White,Male,United-States,<=50K
9534,64,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
14723,62,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
24923,67,Federal-gov,HS-grad,Widowed,Other-service,White,Male,United-States,<=50K
11902,44,Federal-gov,HS-grad,Never-married,Craft-repair,Black,Female,United-States,<=50K
25907,47,Federal-gov,HS-grad,Married-civ-spouse,Prof-specialty,Black,Female,United-States,<=50K
3891,27,Federal-gov,HS-grad,Never-married,Craft-repair,Black,Male,United-States,<=50K
10896,32,Federal-gov,HS-grad,Separated,Machine-op-inspct,Black,Male,United-States,<=50K
3120,47,Federal-gov,HS-grad,Never-married,Machine-op-inspct,Black,Male,United-States,<=50K
20929,53,Federal-gov,HS-grad,Divorced,Craft-repair,Black,Male,United-States,<=50K
8137,37,Federal-gov,HS-grad,Divorced,Tech-support,White,Female,United-States,<=50K
20041,35,Federal-gov,HS-grad,Divorced,Prof-specialty,White,Female,United-States,<=50K
20328,38,Federal-gov,HS-grad,Divorced,Prof-specialty,White,Female,United-States,<=50K
23095,31,Federal-gov,HS-grad,Never-married,Machine-op-inspct,White,Female,United-States,<=50K
1034,45,Federal-gov,HS-grad,Divorced,Tech-support,White,Female,United-States,<=50K
4691,59,Federal-gov,HS-grad,Widowed,Machine-op-inspct,White,Female,United-States,<=50K
1645,30,Federal-gov,9th,Married-civ-spouse,Tech-support,White,Male,United-States,<=50K
3896,28,Federal-gov,HS-grad,Never-married,Machine-op-inspct,White,Male,United-States,<=50K
4317,32,Federal-gov,HS-grad,Divorced,Craft-repair,White,Male,United-States,<=50K
6804,31,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,White,Male,United-States,<=50K
8509,23,Federal-gov,HS-grad,Never-married,Prof-specialty,White,Male,United-States,<=50K
12720,28,Federal-gov,HS-grad,Never-married,Craft-repair,White,Male,United-States,<=50K
13267,37,Federal-gov,HS-grad,Divorced,Craft-repair,White,Male,United-States,<=50K
16995,39,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
19138,32,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,White,Male,United-States,<=50K
24826,33,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
27753,37,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
2413,42,Federal-gov,11th,Never-married,Tech-support,White,Male,United-States,<=50K
3576,50,Federal-gov,HS-grad,Divorced,Prof-specialty,White,Male,United-States,<=50K
7261,50,Federal-gov,10th,Separated,Craft-repair,White,Male,United-States,<=50K
9419,51,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,White,Male,United-States,<=50K
12090,47,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
14000,44,Federal-gov,HS-grad,Divorced,Craft-repair,White,Male,United-States,<=50K
14574,44,Federal-gov,HS-grad,Divorced,Craft-repair,White,Male,United-States,<=50K
15035,43,Federal-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
16831,49,Federal-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
17300,44,Federal-gov,HS-grad,Divorced,Machine-op-inspct,White,Male,United-States,<=50K
18071,58,Federal-gov,10th,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
19572,53,Federal-gov,HS-grad,Divorced,Tech-support,White,Male,United-States,<=50K
13039,64,Federal-gov,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
13234,65,Federal-gov,10th,Divorced,Craft-repair,White,Male,United-States,<=50K
30123,66,Federal-gov,10th,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
1253,31,Federal-gov,Assoc-voc,Never-married,Exec-managerial,White,Female,United-States,<=50K
13324,24,Federal-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Female,United-States,<=50K
17816,23,Federal-gov,Assoc-acdm,Never-married,Exec-managerial,White,Female,United-States,<=50K
154,39,Federal-gov,Assoc-acdm,Never-married,Exec-managerial,White,Male,United-States,<=50K
19043,23,Federal-gov,Assoc-voc,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,<=50K
6696,50,Federal-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
23104,45,Federal-gov,Assoc-acdm,Never-married,Exec-managerial,White,Male,United-States,<=50K
21903,41,Federal-gov,Assoc-voc,Divorced,Adm-clerical,Black,Female,United-States,<=50K
29098,44,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Black,Female,United-States,<=50K
4289,27,Federal-gov,Assoc-acdm,Never-married,Transport-moving,Black,Male,United-States,<=50K
14495,37,Federal-gov,Assoc-voc,Separated,Adm-clerical,Black,Male,United-States,<=50K
9635,59,Federal-gov,Assoc-acdm,Married-civ-spouse,Farming-fishing,Black,Male,United-States,<=50K
16523,60,Federal-gov,Assoc-acdm,Married-civ-spouse,Other-service,Black,Male,United-States,<=50K
3996,40,Federal-gov,Assoc-acdm,Never-married,Adm-clerical,White,Female,United-States,<=50K
25994,29,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,White,Female,United-States,<=50K
9918,42,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,White,Female,United-States,<=50K
15248,52,Federal-gov,Assoc-voc,Divorced,Farming-fishing,White,Female,United-States,<=50K
21400,46,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,White,Female,United-States,<=50K
26357,47,Federal-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,White,Female,United-States,<=50K
2025,28,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
5558,33,Federal-gov,Assoc-acdm,Divorced,Other-service,White,Male,United-States,<=50K
7938,32,Federal-gov,Assoc-acdm,Divorced,Protective-serv,White,Male,United-States,<=50K
11196,32,Federal-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,White,Male,United-States,<=50K
13129,22,Federal-gov,Assoc-acdm,Never-married,Other-service,White,Male,United-States,<=50K
14194,36,Federal-gov,Assoc-acdm,Married-civ-spouse,Other-service,White,Male,United-States,<=50K
18833,34,Federal-gov,Assoc-acdm,Never-married,Adm-clerical,White,Male,United-States,<=50K
21142,31,Federal-gov,Assoc-acdm,Never-married,Adm-clerical,White,Male,United-States,<=50K
3484,53,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
4315,45,Federal-gov,Assoc-voc,Married-civ-spouse,Protective-serv,White,Male,United-States,<=50K
24442,59,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
6526,42,Federal-gov,Assoc-voc,Divorced,Prof-specialty,Amer-Indian-Eskimo,Female,United-States,<=50K
26553,46,Federal-gov,Assoc-voc,Divorced,Craft-repair,Amer-Indian-Eskimo,Female,United-States,<=50K
19806,29,Federal-gov,Prof-school,Never-married,Prof-specialty,White,Female,United-States,<=50K
20270,30,Federal-gov,Assoc-acdm,Never-married,Prof-specialty,White,Female,United-States,<=50K
6952,31,Federal-gov,Assoc-acdm,Married-civ-spouse,Tech-support,White,Male,United-States,<=50K
7583,29,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
9811,38,Federal-gov,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
10150,35,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
15773,36,Federal-gov,Assoc-voc,Married-civ-spouse,Tech-support,White,Male,United-States,<=50K
16049,39,Federal-gov,Assoc-voc,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
21001,31,Federal-gov,Assoc-acdm,Married-civ-spouse,Tech-support,White,Male,United-States,<=50K
21435,31,Federal-gov,Assoc-voc,Never-married,Prof-specialty,White,Male,United-States,<=50K
24697,31,Federal-gov,Assoc-acdm,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
14313,44,Federal-gov,Assoc-voc,Divorced,Tech-support,White,Male,United-States,<=50K
16996,43,Federal-gov,Assoc-voc,Divorced,Craft-repair,White,Male,United-States,<=50K
21414,57,Federal-gov,Assoc-voc,Never-married,Tech-support,White,Male,United-States,<=50K
27217,49,Federal-gov,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
4926,31,Federal-gov,Bachelors,Never-married,Exec-managerial,Black,Female,United-States,<=50K
11253,38,Federal-gov,Some-college,Divorced,Handlers-cleaners,Black,Female,United-States,<=50K
11429,39,Federal-gov,Bachelors,Divorced,Exec-managerial,Black,Female,United-States,<=50K
11561,38,Federal-gov,Some-college,Divorced,Exec-managerial,Black,Female,United-States,<=50K
28222,39,Federal-gov,Some-college,Divorced,Exec-managerial,Black,Female,United-States,<=50K
29185,40,Federal-gov,Some-college,Divorced,Exec-managerial,Black,Female,United-States,<=50K
1091,59,Federal-gov,Some-college,Never-married,Exec-managerial,Black,Female,United-States,<=50K
27780,44,Federal-gov,Bachelors,Divorced,Exec-managerial,Black,Female,United-States,<=50K
1732,27,Federal-gov,Bachelors,Never-married,Exec-managerial,Black,Male,United-States,<=50K
2165,25,Federal-gov,Some-college,Never-married,Exec-managerial,Black,Male,United-States,<=50K
10746,22,Federal-gov,Some-college,Never-married,Exec-managerial,Black,Male,United-States,<=50K
25213,28,Federal-gov,Bachelors,Never-married,Exec-managerial,Black,Male,United-States,<=50K
15758,47,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Black,Male,United-States,<=50K
19973,44,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Black,Male,United-States,<=50K
25287,46,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Black,Male,United-States,<=50K
27001,50,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Black,Male,United-States,<=50K
2074,22,Federal-gov,Some-college,Never-married,Exec-managerial,White,Female,United-States,<=50K
3349,26,Federal-gov,Bachelors,Never-married,Exec-managerial,White,Female,United-States,<=50K
4137,37,Federal-gov,Bachelors,Divorced,Exec-managerial,White,Female,United-States,<=50K
9835,36,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,United-States,<=50K
14331,38,Federal-gov,Some-college,Divorced,Exec-managerial,White,Female,United-States,<=50K
16130,32,Federal-gov,Bachelors,Never-married,Exec-managerial,White,Female,United-States,<=50K
19916,23,Federal-gov,Some-college,Never-married,Sales,White,Female,United-States,<=50K
22833,35,Federal-gov,Some-college,Never-married,Handlers-cleaners,White,Female,United-States,<=50K
25417,27,Federal-gov,Bachelors,Never-married,Exec-managerial,White,Female,United-States,<=50K
27718,38,Federal-gov,Some-college,Divorced,Exec-managerial,White,Female,United-States,<=50K
6265,52,Federal-gov,Some-college,Divorced,Exec-managerial,White,Female,United-States,<=50K
9888,54,Federal-gov,Bachelors,Divorced,Exec-managerial,White,Female,United-States,<=50K
17236,59,Federal-gov,Bachelors,Married-spouse-absent,Exec-managerial,White,Female,United-States,<=50K
19865,47,Federal-gov,Bachelors,Married-spouse-absent,Exec-managerial,White,Female,United-States,<=50K
23984,52,Federal-gov,Some-college,Separated,Exec-managerial,White,Female,United-States,<=50K
25811,45,Federal-gov,Bachelors,Never-married,Exec-managerial,White,Female,United-States,<=50K
28143,49,Federal-gov,Some-college,Divorced,Exec-managerial,White,Female,United-States,<=50K
29535,42,Federal-gov,Bachelors,Never-married,Exec-managerial,White,Female,United-States,<=50K
2065,63,Federal-gov,Some-college,Divorced,Exec-managerial,White,Female,United-States,<=50K
15788,61,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,United-States,<=50K
2589,32,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
4599,33,Federal-gov,Some-college,Never-married,Exec-managerial,White,Male,United-States,<=50K
7915,28,Federal-gov,Bachelors,Never-married,Exec-managerial,White,Male,United-States,<=50K
14862,24,Federal-gov,Bachelors,Never-married,Exec-managerial,White,Male,United-States,<=50K
16989,22,Federal-gov,Some-college,Married-civ-spouse,Sales,White,Male,United-States,<=50K
17685,23,Federal-gov,Some-college,Never-married,Handlers-cleaners,White,Male,United-States,<=50K
19591,32,Federal-gov,Some-college,Never-married,Exec-managerial,White,Male,United-States,<=50K
21041,36,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
23343,36,Federal-gov,Some-college,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,<=50K
