index,age,workclass,education,marital-status,occupation,race,sex,native-country,salary
*,*,*,Primary School,*,Other,*,Male,*,<=50K
*,*,*,Primary School,*,Other,*,Male,*,<=50K
*,*,*,Primary School,*,Other,*,Male,*,<=50K
*,*,*,Primary School,*,Other,*,Male,*,<=50K
*,*,*,Primary School,*,Other,*,Male,*,<=50K
*,*,*,Primary School,*,Other,*,Male,*,<=50K
*,*,*,Primary School,*,Other,*,Male,*,<=50K
*,*,*,Primary School,*,Other,*,Male,*,<=50K
*,*,*,Primary School,*,Other,*,Male,*,<=50K
*,*,*,Primary School,*,Other,*,Male,*,<=50K
*,*,*,Primary School,*,Technical,*,Female,*,<=50K
*,*,*,Primary School,*,Technical,*,Female,*,<=50K
*,*,*,Primary School,*,Technical,*,Female,*,<=50K
*,*,*,Primary School,*,Technical,*,Female,*,<=50K
*,*,*,Primary School,*,Technical,*,Female,*,<=50K
*,*,*,Primary School,*,Technical,*,Female,*,<=50K
*,*,*,Primary School,*,Technical,*,Female,*,<=50K
*,*,*,Primary School,*,Technical,*,Female,*,>50K
*,*,*,Primary School,*,Technical,*,Female,*,>50K
*,*,*,Primary School,*,Technical,*,Male,*,<=50K
*,*,*,Primary School,*,Technical,*,Male,*,<=50K
*,*,*,Primary School,*,Technical,*,Male,*,<=50K
*,*,*,Primary School,*,Technical,*,Male,*,<=50K
*,*,*,Primary School,*,Technical,*,Male,*,<=50K
*,*,*,Primary School,*,Technical,*,Male,*,<=50K
*,*,*,Primary School,*,Technical,*,Male,*,<=50K
*,*,*,Primary School,*,Technical,*,Male,*,<=50K
*,*,*,Primary School,*,Technical,*,Male,*,<=50K
*,*,*,Primary School,*,Technical,*,Male,*,<=50K
*,*,*,Primary School,*,Technical,*,Male,*,>50K
*,*,*,Primary School,*,Technical,*,Male,*,>50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,<=50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,<=50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,<=50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,<=50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,<=50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,<=50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,<=50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,<=50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,<=50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,<=50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,<=50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,<=50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,<=50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,<=50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,<=50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,>50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,>50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,>50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,>50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,>50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,>50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,>50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,>50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,>50K
*,*,*,Professional Education,*,Nontechnical,*,Female,*,>50K
*,*,*,Professional Education,*,Nontechnical,*,Male,*,<=50K
*,*,*,Professional Education,*,Nontechnical,*,Male,*,<=50K
*,*,*,Professional Education,*,Nontechnical,*,Male,*,<=50K
*,*,*,Professional Education,*,Nontechnical,*,Male,*,>50K
*,*,*,Professional Education,*,Nontechnical,*,Male,*,>50K
*,*,*,Professional Education,*,Nontechnical,*,Male,*,>50K
*,*,*,Professional Education,*,Nontechnical,*,Male,*,>50K
*,*,*,Professional Education,*,Nontechnical,*,Male,*,>50K
*,*,*,Professional Education,*,Nontechnical,*,Male,*,>50K
*,*,*,Professional Education,*,Nontechnical,*,Male,*,>50K
*,*,*,Professional Education,*,Nontechnical,*,Male,*,>50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
*,*,*,Professional Education,*,Other,*,Female,*,<=50K
